Date,Store,Field,Value
20260822,9690: Marietta OH,Tender: Doordash VRM,
20260822,9690: Marietta OH,Tender: Doordash Nathans,
20260822,9690: Marietta OH,Credit Tips Received,236.52
20260822,9690: Marietta OH,Tender: Uber Eats,
20260822,9690: Marietta OH,Tender: Uber Eats Banda Burrito,
20260822,9690: Marietta OH,Tender: Uber Eats VR,
20260822,9690: Marietta OH,Tender: Uber Eats VRM,
20260822,9690: Marietta OH,Tender: Uber Eats Nathans,
20260822,9690: Marietta OH,Tender: Grub Hub,
20260822,9690: Marietta OH,Tender: Grubhub Banda Burrito,
20260822,9690: Marietta OH,Tender: Grubhub VRB,
20260822,9690: Marietta OH,Tender: Grubhub VRM,
20260822,9690: Marietta OH,Tender: QR Pay,27.87
20260822,9690: Marietta OH,Tender: Online,57.18
20260822,9690: Marietta OH,Tender: Master Card,316.22
20260822,9690: Marietta OH,Tender: Visa,358.45
20260822,9690: Marietta OH,Tender: Discover,
20260822,9690: Marietta OH,Tender: Debit,1396.78
20260822,9690: Marietta OH,Tender: American Express,147.45
20260822,9690: Marietta OH,Tender: Gift Card,
20260822,9690: Marietta OH,Tender: Cash,935.69
20260822,9690: Marietta OH,Credit Tips Paid,272.10
20260822,9690: Marietta OH,Cash Paid Outs - Non Adjusting,185.00
20260822,9690: Marietta OH,Cash Paid Outs - Sales Adjusting,
20260822,9690: Marietta OH,Online Gross Sales,
20260822,9697: Findlay OH,Net Sales,5275.36
20260822,9697: Findlay OH,Total Sales Tax,322.49
20260822,9697: Findlay OH,Total Discounts,95.21
20260822,9697: Findlay OH,Major Category: Gift Card,
20260822,9697: Findlay OH,Tender: Door Dash,299.15
20260822,9697: Findlay OH,Tender: Doordash Banda Burrito,
20260822,9697: Findlay OH,Tender: Doordash VRB,73.39
20260822,9697: Findlay OH,Tender: Doordash VRM,191.85
20260822,9697: Findlay OH,Tender: Doordash Nathans,
20260822,9697: Findlay OH,Credit Tips Received,375.87
20260822,9697: Findlay OH,Tender: Uber Eats,
20260822,9697: Findlay OH,Tender: Uber Eats Banda Burrito,
20260822,9697: Findlay OH,Tender: Uber Eats VR,36.92
20260822,9697: Findlay OH,Tender: Uber Eats VRM,
20260822,9697: Findlay OH,Tender: Uber Eats Nathans,
20260822,9697: Findlay OH,Tender: Grub Hub,
20260822,9697: Findlay OH,Tender: Grubhub Banda Burrito,
20260822,9697: Findlay OH,Tender: Grubhub VRB,
20260822,9697: Findlay OH,Tender: Grubhub VRM,
20260822,9697: Findlay OH,Tender: QR Pay,179.53
20260822,9697: Findlay OH,Tender: Online,127.74
20260822,9697: Findlay OH,Tender: Master Card,657.07
20260822,9697: Findlay OH,Tender: Visa,706.47
20260822,9697: Findlay OH,Tender: Discover,107.19
20260822,9697: Findlay OH,Tender: Debit,1796.62
20260822,9697: Findlay OH,Tender: American Express,43.46
20260822,9697: Findlay OH,Tender: Gift Card,
20260822,9697: Findlay OH,Tender: Cash,1770.65
20260822,9697: Findlay OH,Credit Tips Paid,448.70
20260822,9697: Findlay OH,Cash Paid Outs - Non Adjusting,
20260822,9697: Findlay OH,Cash Paid Outs - Sales Adjusting,
20260822,9697: Findlay OH,Online Gross Sales,
20260823,5164: Berkshire OH,Net Sales,3636.50
20260823,5164: Berkshire OH,Total Sales Tax,234.27
20260823,5164: Berkshire OH,Total Discounts,105.66
20260823,5164: Berkshire OH,Major Category: Gift Card,
20260823,5164: Berkshire OH,Tender: Door Dash,32.35
20260823,5164: Berkshire OH,Tender: Doordash Banda Burrito,
20260823,5164: Berkshire OH,Tender: Doordash VRB,
20260823,5164: Berkshire OH,Tender: Doordash VRM,
20260823,5164: Berkshire OH,Tender: Doordash Nathans,
20260823,5164: Berkshire OH,Credit Tips Received,392.58
20260823,5164: Berkshire OH,Tender: Uber Eats,
20260823,5164: Berkshire OH,Tender: Uber Eats Banda Burrito,
20260823,5164: Berkshire OH,Tender: Uber Eats VR,21.58
20260823,5164: Berkshire OH,Tender: Uber Eats VRM,
20260823,5164: Berkshire OH,Tender: Uber Eats Nathans,
20260823,5164: Berkshire OH,Tender: Grub Hub,
20260823,5164: Berkshire OH,Tender: Grubhub Banda Burrito,
20260823,5164: Berkshire OH,Tender: Grubhub VRB,
20260823,5164: Berkshire OH,Tender: Grubhub VRM,
20260823,5164: Berkshire OH,Tender: QR Pay,
20260823,5164: Berkshire OH,Tender: Online,170.03
20260823,5164: Berkshire OH,Tender: Master Card,713.32
20260823,5164: Berkshire OH,Tender: Visa,1406.62
20260823,5164: Berkshire OH,Tender: Discover,72.66
20260823,5164: Berkshire OH,Tender: Debit,776.91
20260823,5164: Berkshire OH,Tender: American Express,94.39
20260823,5164: Berkshire OH,Tender: Gift Card,52.33
20260823,5164: Berkshire OH,Tender: Cash,926.16
20260823,5164: Berkshire OH,Credit Tips Paid,392.58
20260823,5164: Berkshire OH,Cash Paid Outs - Non Adjusting,
20260823,5164: Berkshire OH,Cash Paid Outs - Sales Adjusting,
20260823,5164: Berkshire OH,Online Gross Sales,157.68
20260823,5165: Perrysburg OH,Net Sales,4121.50
20260823,5165: Perrysburg OH,Total Sales Tax,237.22
20260823,5165: Perrysburg OH,Total Discounts,197.68
20260823,5165: Perrysburg OH,Major Category: Gift Card,
20260823,5165: Perrysburg OH,Tender: Door Dash,40.45
20260823,5165: Perrysburg OH,Tender: Doordash Banda Burrito,
20260823,5165: Perrysburg OH,Tender: Doordash VRB,
20260823,5165: Perrysburg OH,Tender: Doordash VRM,
20260823,5165: Perrysburg OH,Tender: Doordash Nathans,
20260823,5165: Perrysburg OH,Credit Tips Received,435.05
20260823,5165: Perrysburg OH,Tender: Uber Eats,109.97
20260823,5165: Perrysburg OH,Tender: Uber Eats Banda Burrito,
20260823,5165: Perrysburg OH,Tender: Uber Eats VR,
20260823,5165: Perrysburg OH,Tender: Uber Eats VRM,
20260823,5165: Perrysburg OH,Tender: Uber Eats Nathans,
20260823,5165: Perrysburg OH,Tender: Grub Hub,
20260823,5165: Perrysburg OH,Tender: Grubhub Banda Burrito,
20260823,5165: Perrysburg OH,Tender: Grubhub VRB,
20260823,5165: Perrysburg OH,Tender: Grubhub VRM,
20260823,5165: Perrysburg OH,Tender: QR Pay,
20260823,5165: Perrysburg OH,Tender: Online,178.85
20260823,5165: Perrysburg OH,Tender: Master Card,1076.77
20260823,5165: Perrysburg OH,Tender: Visa,1400.96
20260823,5165: Perrysburg OH,Tender: Discover,80.00
20260823,5165: Perrysburg OH,Tender: Debit,783.43
20260823,5165: Perrysburg OH,Tender: American Express,40.00
20260823,5165: Perrysburg OH,Tender: Gift Card,64.09
20260823,5165: Perrysburg OH,Tender: Cash,1022.25
20260823,5165: Perrysburg OH,Credit Tips Paid,516.61
20260823,5165: Perrysburg OH,Cash Paid Outs - Non Adjusting,
20260823,5165: Perrysburg OH,Cash Paid Outs - Sales Adjusting,
20260823,5165: Perrysburg OH,Online Gross Sales,176.35
20260823,5166: Jeffersonville OH,Net Sales,3227.82
20260823,5166: Jeffersonville OH,Total Sales Tax,197.94
20260823,5166: Jeffersonville OH,Total Discounts,80.80
20260823,5166: Jeffersonville OH,Major Category: Gift Card,
20260823,5166: Jeffersonville OH,Tender: Door Dash,16.79
20260823,5166: Jeffersonville OH,Tender: Doordash Banda Burrito,
20260823,5166: Jeffersonville OH,Tender: Doordash VRB,
20260823,5166: Jeffersonville OH,Tender: Doordash VRM,
20260823,5166: Jeffersonville OH,Tender: Doordash Nathans,
20260823,5166: Jeffersonville OH,Credit Tips Received,399.28
20260823,5166: Jeffersonville OH,Tender: Uber Eats,
20260823,5166: Jeffersonville OH,Tender: Uber Eats Banda Burrito,
20260823,5166: Jeffersonville OH,Tender: Uber Eats VR,
20260823,5166: Jeffersonville OH,Tender: Uber Eats VRM,
20260823,5166: Jeffersonville OH,Tender: Uber Eats Nathans,
20260823,5166: Jeffersonville OH,Tender: Grub Hub,
20260823,5166: Jeffersonville OH,Tender: Grubhub Banda Burrito,
20260823,5166: Jeffersonville OH,Tender: Grubhub VRB,
20260823,5166: Jeffersonville OH,Tender: Grubhub VRM,
20260823,5166: Jeffersonville OH,Tender: QR Pay,
20260823,5166: Jeffersonville OH,Tender: Online,98.95
20260823,5166: Jeffersonville OH,Tender: Master Card,527.67
20260823,5166: Jeffersonville OH,Tender: Visa,1714.45
20260823,5166: Jeffersonville OH,Tender: Discover,190.74
20260823,5166: Jeffersonville OH,Tender: Debit,578.39
20260823,5166: Jeffersonville OH,Tender: American Express,38.82
20260823,5166: Jeffersonville OH,Tender: Gift Card,41.85
20260823,5166: Jeffersonville OH,Tender: Cash,617.38
20260823,5166: Jeffersonville OH,Credit Tips Paid,307.31
20260823,5166: Jeffersonville OH,Cash Paid Outs - Non Adjusting,
20260823,5166: Jeffersonville OH,Cash Paid Outs - Sales Adjusting,
20260823,5166: Jeffersonville OH,Online Gross Sales,88.89
20260823,5167: Elizabethtown KY,Net Sales,3702.64
20260823,5167: Elizabethtown KY,Total Sales Tax,300.63
20260823,5167: Elizabethtown KY,Total Discounts,67.99
20260823,5167: Elizabethtown KY,Major Category: Gift Card,
20260823,5167: Elizabethtown KY,Tender: Door Dash,389.60
20260823,5167: Elizabethtown KY,Tender: Doordash Banda Burrito,
20260823,5167: Elizabethtown KY,Tender: Doordash VRB,81.44
20260823,5167: Elizabethtown KY,Tender: Doordash VRM,39.23
20260823,5167: Elizabethtown KY,Tender: Doordash Nathans,
20260823,5167: Elizabethtown KY,Credit Tips Received,343.66
20260823,5167: Elizabethtown KY,Tender: Uber Eats,277.45
20260823,5167: Elizabethtown KY,Tender: Uber Eats Banda Burrito,
20260823,5167: Elizabethtown KY,Tender: Uber Eats VR,37.37
20260823,5167: Elizabethtown KY,Tender: Uber Eats VRM,
20260823,5167: Elizabethtown KY,Tender: Uber Eats Nathans,
20260823,5167: Elizabethtown KY,Tender: Grub Hub,
20260823,5167: Elizabethtown KY,Tender: Grubhub Banda Burrito,
20260823,5167: Elizabethtown KY,Tender: Grubhub VRB,
20260823,5167: Elizabethtown KY,Tender: Grubhub VRM,
20260823,5167: Elizabethtown KY,Tender: QR Pay,
20260823,5167: Elizabethtown KY,Tender: Online,151.52
20260823,5167: Elizabethtown KY,Tender: Master Card,497.66
20260823,5167: Elizabethtown KY,Tender: Visa,1847.87
20260823,5167: Elizabethtown KY,Tender: Discover,
20260823,5167: Elizabethtown KY,Tender: Debit,495.55
20260823,5167: Elizabethtown KY,Tender: American Express,75.95
20260823,5167: Elizabethtown KY,Tender: Gift Card,
20260823,5167: Elizabethtown KY,Tender: Cash,477.29
20260823,5167: Elizabethtown KY,Credit Tips Paid,355.12
20260823,5167: Elizabethtown KY,Cash Paid Outs - Non Adjusting,
20260823,5167: Elizabethtown KY,Cash Paid Outs - Sales Adjusting,
20260823,5167: Elizabethtown KY,Online Gross Sales,133.05
20260823,5168: Catlettsburg KY,Net Sales,2187.04
20260823,5168: Catlettsburg KY,Total Sales Tax,131.17
20260823,5168: Catlettsburg KY,Total Discounts,47.15
20260823,5168: Catlettsburg KY,Major Category: Gift Card,
20260823,5168: Catlettsburg KY,Tender: Door Dash,65.13
20260823,5168: Catlettsburg KY,Tender: Doordash Banda Burrito,
20260823,5168: Catlettsburg KY,Tender: Doordash VRB,
20260823,5168: Catlettsburg KY,Tender: Doordash VRM,
20260823,5168: Catlettsburg KY,Tender: Doordash Nathans,
20260823,5168: Catlettsburg KY,Credit Tips Received,258.40
20260823,5168: Catlettsburg KY,Tender: Uber Eats,
20260823,5168: Catlettsburg KY,Tender: Uber Eats Banda Burrito,
20260823,5168: Catlettsburg KY,Tender: Uber Eats VR,
20260823,5168: Catlettsburg KY,Tender: Uber Eats VRM,
20260823,5168: Catlettsburg KY,Tender: Uber Eats Nathans,
20260823,5168: Catlettsburg KY,Tender: Grub Hub,
20260823,5168: Catlettsburg KY,Tender: Grubhub Banda Burrito,
20260823,5168: Catlettsburg KY,Tender: Grubhub VRB,
20260823,5168: Catlettsburg KY,Tender: Grubhub VRM,
20260823,5168: Catlettsburg KY,Tender: QR Pay,
20260823,5168: Catlettsburg KY,Tender: Online,122.57
20260823,5168: Catlettsburg KY,Tender: Master Card,541.30
20260823,5168: Catlettsburg KY,Tender: Visa,1034.73
20260823,5168: Catlettsburg KY,Tender: Discover,
20260823,5168: Catlettsburg KY,Tender: Debit,387.81
20260823,5168: Catlettsburg KY,Tender: American Express,
20260823,5168: Catlettsburg KY,Tender: Gift Card,
20260823,5168: Catlettsburg KY,Tender: Cash,425.07
20260823,5168: Catlettsburg KY,Credit Tips Paid,98.69
20260823,5168: Catlettsburg KY,Cash Paid Outs - Non Adjusting,19.75
20260823,5168: Catlettsburg KY,Cash Paid Outs - Sales Adjusting,
20260823,5168: Catlettsburg KY,Online Gross Sales,110.68
20260823,5169: Columbus OH,Net Sales,5705.51
20260823,5169: Columbus OH,Total Sales Tax,273.18
20260823,5169: Columbus OH,Total Discounts,218.64
20260823,5169: Columbus OH,Major Category: Gift Card,
20260823,5169: Columbus OH,Tender: Door Dash,629.50
20260823,5169: Columbus OH,Tender: Doordash Banda Burrito,
20260823,5169: Columbus OH,Tender: Doordash VRB,120.08
20260823,5169: Columbus OH,Tender: Doordash VRM,234.59
20260823,5169: Columbus OH,Tender: Doordash Nathans,
20260823,5169: Columbus OH,Credit Tips Received,456.09
20260823,5169: Columbus OH,Tender: Uber Eats,255.19
20260823,5169: Columbus OH,Tender: Uber Eats Banda Burrito,
20260823,5169: Columbus OH,Tender: Uber Eats VR,149.61
20260823,5169: Columbus OH,Tender: Uber Eats VRM,
20260823,5169: Columbus OH,Tender: Uber Eats Nathans,
20260823,5169: Columbus OH,Tender: Grub Hub,199.46
20260823,5169: Columbus OH,Tender: Grubhub Banda Burrito,
20260823,5169: Columbus OH,Tender: Grubhub VRB,18.39
20260823,5169: Columbus OH,Tender: Grubhub VRM,108.51
20260823,5169: Columbus OH,Tender: QR Pay,661.10
20260823,5169: Columbus OH,Tender: Online,164.34
20260823,5169: Columbus OH,Tender: Master Card,634.31
20260823,5169: Columbus OH,Tender: Visa,1424.12
20260823,5169: Columbus OH,Tender: Discover,262.76
20260823,5169: Columbus OH,Tender: Debit,799.60
20260823,5169: Columbus OH,Tender: American Express,88.84
20260823,5169: Columbus OH,Tender: Gift Card,5.76
20260823,5169: Columbus OH,Tender: Cash,671.07
20260823,5169: Columbus OH,Credit Tips Paid,428.44
20260823,5169: Columbus OH,Cash Paid Outs - Non Adjusting,
20260823,5169: Columbus OH,Cash Paid Outs - Sales Adjusting,
20260823,5169: Columbus OH,Online Gross Sales,
20260823,7401: Youngstown OH,Net Sales,4924.44
20260823,7401: Youngstown OH,Total Sales Tax,204.52
20260823,7401: Youngstown OH,Total Discounts,128.29
20260823,7401: Youngstown OH,Major Category: Gift Card,
20260823,7401: Youngstown OH,Tender: Door Dash,614.16
20260823,7401: Youngstown OH,Tender: Doordash Banda Burrito,48.95
20260823,7401: Youngstown OH,Tender: Doordash VRB,
20260823,7401: Youngstown OH,Tender: Doordash VRM,241.33
20260823,7401: Youngstown OH,Tender: Doordash Nathans,161.86
20260823,7401: Youngstown OH,Credit Tips Received,347.55
20260823,7401: Youngstown OH,Tender: Uber Eats,68.39
20260823,7401: Youngstown OH,Tender: Uber Eats Banda Burrito,
20260823,7401: Youngstown OH,Tender: Uber Eats VR,21.28
20260823,7401: Youngstown OH,Tender: Uber Eats VRM,
20260823,7401: Youngstown OH,Tender: Uber Eats Nathans,
20260823,7401: Youngstown OH,Tender: Grub Hub,
20260823,7401: Youngstown OH,Tender: Grubhub Banda Burrito,
20260823,7401: Youngstown OH,Tender: Grubhub VRB,
20260823,7401: Youngstown OH,Tender: Grubhub VRM,
20260823,7401: Youngstown OH,Tender: QR Pay,
20260823,7401: Youngstown OH,Tender: Online,326.83
20260823,7401: Youngstown OH,Tender: Master Card,1112.71
20260823,7401: Youngstown OH,Tender: Visa,904.13
20260823,7401: Youngstown OH,Tender: Discover,121.92
20260823,7401: Youngstown OH,Tender: Debit,775.79
20260823,7401: Youngstown OH,Tender: American Express,100.91
20260823,7401: Youngstown OH,Tender: Gift Card,
20260823,7401: Youngstown OH,Tender: Cash,981.25
20260823,7401: Youngstown OH,Credit Tips Paid,284.22
20260823,7401: Youngstown OH,Cash Paid Outs - Non Adjusting,
20260823,7401: Youngstown OH,Cash Paid Outs - Sales Adjusting,
20260823,7401: Youngstown OH,Online Gross Sales,303.11
20260823,9690: Marietta OH,Net Sales,3003.76
20260823,9690: Marietta OH,Total Sales Tax,176.34
20260823,9690: Marietta OH,Total Discounts,100.08
20260823,9690: Marietta OH,Major Category: Gift Card,
20260823,9690: Marietta OH,Tender: Door Dash,283.70
20260823,9690: Marietta OH,Tender: Doordash Banda Burrito,
20260823,9690: Marietta OH,Tender: Doordash VRB,68.84
20260823,9690: Marietta OH,Tender: Doordash VRM,
20260823,9690: Marietta OH,Tender: Doordash Nathans,
20260823,9690: Marietta OH,Credit Tips Received,277.73
20260823,9690: Marietta OH,Tender: Uber Eats,
20260823,9690: Marietta OH,Tender: Uber Eats Banda Burrito,
20260823,9690: Marietta OH,Tender: Uber Eats VR,
20260823,9690: Marietta OH,Tender: Uber Eats VRM,
20260823,9690: Marietta OH,Tender: Uber Eats Nathans,
20260823,9690: Marietta OH,Tender: Grub Hub,
20260823,9690: Marietta OH,Tender: Grubhub Banda Burrito,
20260823,9690: Marietta OH,Tender: Grubhub VRB,
20260823,9690: Marietta OH,Tender: Grubhub VRM,
20260823,9690: Marietta OH,Tender: QR Pay,109.85
20260823,9690: Marietta OH,Tender: Online,79.40
20260823,9690: Marietta OH,Tender: Master Card,371.11
20260823,9690: Marietta OH,Tender: Visa,322.79
20260823,9690: Marietta OH,Tender: Discover,131.10
20260823,9690: Marietta OH,Tender: Debit,1255.03
20260823,9690: Marietta OH,Tender: American Express,35.57
20260823,9690: Marietta OH,Tender: Gift Card,48.45
20260823,9690: Marietta OH,Tender: Cash,771.99
20260823,9690: Marietta OH,Credit Tips Paid,190.80
20260823,9690: Marietta OH,Cash Paid Outs - Non Adjusting,
20260823,9690: Marietta OH,Cash Paid Outs - Sales Adjusting,
20260823,9690: Marietta OH,Online Gross Sales,
20260823,9697: Findlay OH,Net Sales,5388.78
20260823,9697: Findlay OH,Total Sales Tax,337.28
20260823,9697: Findlay OH,Total Discounts,131.94
20260823,9697: Findlay OH,Major Category: Gift Card,
20260823,9697: Findlay OH,Tender: Door Dash,431.15
20260823,9697: Findlay OH,Tender: Doordash Banda Burrito,
20260823,9697: Findlay OH,Tender: Doordash VRB,18.98
20260823,9697: Findlay OH,Tender: Doordash VRM,61.06
20260823,9697: Findlay OH,Tender: Doordash Nathans,
20260823,9697: Findlay OH,Credit Tips Received,515.90
20260823,9697: Findlay OH,Tender: Uber Eats,
20260823,9697: Findlay OH,Tender: Uber Eats Banda Burrito,
20260823,9697: Findlay OH,Tender: Uber Eats VR,
20260823,9697: Findlay OH,Tender: Uber Eats VRM,
20260823,9697: Findlay OH,Tender: Uber Eats Nathans,
20260823,9697: Findlay OH,Tender: Grub Hub,
20260823,9697: Findlay OH,Tender: Grubhub Banda Burrito,
20260823,9697: Findlay OH,Tender: Grubhub VRB,
20260823,9697: Findlay OH,Tender: Grubhub VRM,
20260823,9697: Findlay OH,Tender: QR Pay,541.61
20260823,9697: Findlay OH,Tender: Online,47.73
20260823,9697: Findlay OH,Tender: Master Card,923.23
20260823,9697: Findlay OH,Tender: Visa,995.13
20260823,9697: Findlay OH,Tender: Discover,13.75
20260823,9697: Findlay OH,Tender: Debit,1779.04
20260823,9697: Findlay OH,Tender: American Express,237.79
20260823,9697: Findlay OH,Tender: Gift Card,47.75
20260823,9697: Findlay OH,Tender: Cash,1151.49
20260823,9697: Findlay OH,Credit Tips Paid,523.28
20260823,9697: Findlay OH,Cash Paid Outs - Non Adjusting,
20260823,9697: Findlay OH,Cash Paid Outs - Sales Adjusting,27.00
20260823,9697: Findlay OH,Online Gross Sales,
20260824,5164: Berkshire OH,Net Sales,2208.30
20260824,5164: Berkshire OH,Total Sales Tax,137.99
20260824,5164: Berkshire OH,Total Discounts,84.60
20260824,5164: Berkshire OH,Major Category: Gift Card,
20260824,5164: Berkshire OH,Tender: Door Dash,88.31
20260824,5164: Berkshire OH,Tender: Doordash Banda Burrito,
20260824,5164: Berkshire OH,Tender: Doordash VRB,
20260824,5164: Berkshire OH,Tender: Doordash VRM,
20260824,5164: Berkshire OH,Tender: Doordash Nathans,
20260824,5164: Berkshire OH,Credit Tips Received,217.76
20260824,5164: Berkshire OH,Tender: Uber Eats,
20260824,5164: Berkshire OH,Tender: Uber Eats Banda Burrito,
20260824,5164: Berkshire OH,Tender: Uber Eats VR,31.75
20260824,5164: Berkshire OH,Tender: Uber Eats VRM,
20260824,5164: Berkshire OH,Tender: Uber Eats Nathans,
20260824,5164: Berkshire OH,Tender: Grub Hub,
20260824,5164: Berkshire OH,Tender: Grubhub Banda Burrito,
20260824,5164: Berkshire OH,Tender: Grubhub VRB,
20260824,5164: Berkshire OH,Tender: Grubhub VRM,
20260824,5164: Berkshire OH,Tender: QR Pay,
20260824,5164: Berkshire OH,Tender: Online,67.09
20260824,5164: Berkshire OH,Tender: Master Card,695.29
20260824,5164: Berkshire OH,Tender: Visa,750.77
20260824,5164: Berkshire OH,Tender: Discover,11.40
20260824,5164: Berkshire OH,Tender: Debit,314.11
20260824,5164: Berkshire OH,Tender: American Express,
20260824,5164: Berkshire OH,Tender: Gift Card,7.53
20260824,5164: Berkshire OH,Tender: Cash,622.80
20260824,5164: Berkshire OH,Credit Tips Paid,215.07
20260824,5164: Berkshire OH,Cash Paid Outs - Non Adjusting,
20260824,5164: Berkshire OH,Cash Paid Outs - Sales Adjusting,
20260824,5164: Berkshire OH,Online Gross Sales,68.20
20260824,5165: Perrysburg OH,Net Sales,2152.77
20260824,5165: Perrysburg OH,Total Sales Tax,113.82
20260824,5165: Perrysburg OH,Total Discounts,64.73
20260824,5165: Perrysburg OH,Major Category: Gift Card,
20260824,5165: Perrysburg OH,Tender: Door Dash,39.34
20260824,5165: Perrysburg OH,Tender: Doordash Banda Burrito,
20260824,5165: Perrysburg OH,Tender: Doordash VRB,
20260824,5165: Perrysburg OH,Tender: Doordash VRM,
20260824,5165: Perrysburg OH,Tender: Doordash Nathans,
20260824,5165: Perrysburg OH,Credit Tips Received,322.64
20260824,5165: Perrysburg OH,Tender: Uber Eats,28.79
20260824,5165: Perrysburg OH,Tender: Uber Eats Banda Burrito,
20260824,5165: Perrysburg OH,Tender: Uber Eats VR,
20260824,5165: Perrysburg OH,Tender: Uber Eats VRM,
20260824,5165: Perrysburg OH,Tender: Uber Eats Nathans,
20260824,5165: Perrysburg OH,Tender: Grub Hub,
20260824,5165: Perrysburg OH,Tender: Grubhub Banda Burrito,
20260824,5165: Perrysburg OH,Tender: Grubhub VRB,
20260824,5165: Perrysburg OH,Tender: Grubhub VRM,
20260824,5165: Perrysburg OH,Tender: QR Pay,
20260824,5165: Perrysburg OH,Tender: Online,156.73
20260824,5165: Perrysburg OH,Tender: Master Card,446.29
20260824,5165: Perrysburg OH,Tender: Visa,1034.04
20260824,5165: Perrysburg OH,Tender: Discover,36.16
20260824,5165: Perrysburg OH,Tender: Debit,455.34
20260824,5165: Perrysburg OH,Tender: American Express,58.97
20260824,5165: Perrysburg OH,Tender: Gift Card,10.47
20260824,5165: Perrysburg OH,Tender: Cash,323.10
20260824,5165: Perrysburg OH,Credit Tips Paid,6.78
20260824,5165: Perrysburg OH,Cash Paid Outs - Non Adjusting,
20260824,5165: Perrysburg OH,Cash Paid Outs - Sales Adjusting,
20260824,5165: Perrysburg OH,Online Gross Sales,142.50
20260824,5166: Jeffersonville OH,Net Sales,1906.18
20260824,5166: Jeffersonville OH,Total Sales Tax,104.18
20260824,5166: Jeffersonville OH,Total Discounts,86.93
20260824,5166: Jeffersonville OH,Major Category: Gift Card,
20260824,5166: Jeffersonville OH,Tender: Door Dash,95.33
20260824,5166: Jeffersonville OH,Tender: Doordash Banda Burrito,
20260824,5166: Jeffersonville OH,Tender: Doordash VRB,
20260824,5166: Jeffersonville OH,Tender: Doordash VRM,
20260824,5166: Jeffersonville OH,Tender: Doordash Nathans,
20260824,5166: Jeffersonville OH,Credit Tips Received,217.74
20260824,5166: Jeffersonville OH,Tender: Uber Eats,
20260824,5166: Jeffersonville OH,Tender: Uber Eats Banda Burrito,
20260824,5166: Jeffersonville OH,Tender: Uber Eats VR,
20260824,5166: Jeffersonville OH,Tender: Uber Eats VRM,
20260824,5166: Jeffersonville OH,Tender: Uber Eats Nathans,
20260824,5166: Jeffersonville OH,Tender: Grub Hub,
20260824,5166: Jeffersonville OH,Tender: Grubhub Banda Burrito,
20260824,5166: Jeffersonville OH,Tender: Grubhub VRB,
20260824,5166: Jeffersonville OH,Tender: Grubhub VRM,
20260824,5166: Jeffersonville OH,Tender: QR Pay,
20260824,5166: Jeffersonville OH,Tender: Online,59.22
20260824,5166: Jeffersonville OH,Tender: Master Card,453.65
20260824,5166: Jeffersonville OH,Tender: Visa,738.28
20260824,5166: Jeffersonville OH,Tender: Discover,37.03
20260824,5166: Jeffersonville OH,Tender: Debit,427.31
20260824,5166: Jeffersonville OH,Tender: American Express,
20260824,5166: Jeffersonville OH,Tender: Gift Card,
20260824,5166: Jeffersonville OH,Tender: Cash,417.28
20260824,5166: Jeffersonville OH,Credit Tips Paid,366.35
20260824,5166: Jeffersonville OH,Cash Paid Outs - Non Adjusting,
20260824,5166: Jeffersonville OH,Cash Paid Outs - Sales Adjusting,
20260824,5166: Jeffersonville OH,Online Gross Sales,52.13
20260824,5167: Elizabethtown KY,Net Sales,2023.41
20260824,5167: Elizabethtown KY,Total Sales Tax,164.33
20260824,5167: Elizabethtown KY,Total Discounts,39.90
20260824,5167: Elizabethtown KY,Major Category: Gift Card,
20260824,5167: Elizabethtown KY,Tender: Door Dash,258.73
20260824,5167: Elizabethtown KY,Tender: Doordash Banda Burrito,
20260824,5167: Elizabethtown KY,Tender: Doordash VRB,88.87
20260824,5167: Elizabethtown KY,Tender: Doordash VRM,54.57
20260824,5167: Elizabethtown KY,Tender: Doordash Nathans,
20260824,5167: Elizabethtown KY,Credit Tips Received,157.48
20260824,5167: Elizabethtown KY,Tender: Uber Eats,
20260824,5167: Elizabethtown KY,Tender: Uber Eats Banda Burrito,
20260824,5167: Elizabethtown KY,Tender: Uber Eats VR,
20260824,5167: Elizabethtown KY,Tender: Uber Eats VRM,
20260824,5167: Elizabethtown KY,Tender: Uber Eats Nathans,
20260824,5167: Elizabethtown KY,Tender: Grub Hub,
20260824,5167: Elizabethtown KY,Tender: Grubhub Banda Burrito,
20260824,5167: Elizabethtown KY,Tender: Grubhub VRB,
20260824,5167: Elizabethtown KY,Tender: Grubhub VRM,
20260824,5167: Elizabethtown KY,Tender: QR Pay,
20260824,5167: Elizabethtown KY,Tender: Online,142.21
20260824,5167: Elizabethtown KY,Tender: Master Card,473.36
20260824,5167: Elizabethtown KY,Tender: Visa,525.26
20260824,5167: Elizabethtown KY,Tender: Discover,
20260824,5167: Elizabethtown KY,Tender: Debit,332.07
20260824,5167: Elizabethtown KY,Tender: American Express,28.74
20260824,5167: Elizabethtown KY,Tender: Gift Card,
20260824,5167: Elizabethtown KY,Tender: Cash,449.41
20260824,5167: Elizabethtown KY,Credit Tips Paid,154.45
20260824,5167: Elizabethtown KY,Cash Paid Outs - Non Adjusting,
20260824,5167: Elizabethtown KY,Cash Paid Outs - Sales Adjusting,
20260824,5167: Elizabethtown KY,Online Gross Sales,128.77
20260824,5168: Catlettsburg KY,Net Sales,1905.16
20260824,5168: Catlettsburg KY,Total Sales Tax,114.29
20260824,5168: Catlettsburg KY,Total Discounts,69.64
